step,hour,txn_type,amount,name_orig,old_balance_orig,new_balance_orig,name_dest,old_balance_dest,new_balance_dest,balance_diff_orig,balance_diff_dest,amount_to_balance_ratio,dest_balance_zeroed,night_txn_flag,weekend_flag,round_amount_flag,is_fraud,txn_type_enc,log_amount,log_old_bal_orig,error_balance_orig,error_balance_dest,surp_orig_zeroed,high_amount_flag,balance_drain_pct,is_transfer_cashout,fraud_score,fraud_tier,ml_alert
509,5,DEBIT,2541.85,C8597629,3362.3,820.45,C4707993,4818.62,7360.47,2541.85,2541.85,0.756,0,1,0,0,0,2,7.841040778232154,8.120677913827658,2.2737367544323206e-13,-9.094947017729282e-13,0,0,0.7557607112062557,0,0.0,Low,0
716,20,PAYMENT,2586.71,C8530560,113423.27,110836.56,C9816713,4483.68,7070.39,2586.71,2586.71,0.0228,0,0,0,0,0,3,7.858528593700667,11.638890668540547,0.0,0.0,0,0,0.022805612943332144,0,0.0,Low,0
275,11,PAYMENT,1008.52,C2962695,247871.43,246862.91,C7202457,1213.08,2221.6,1008.52,1008.52,0.0041,0,0,0,0,0,3,6.917230249344655,12.42066949763925,0.0,0.0,0,0,0.0040687058258153195,0,0.0,Low,0
370,10,CASH_IN,7536.96,C2178669,31769.11,39306.07,C6490239,35566.48,43103.44,-7536.96,7536.96,0.2372,0,0,0,0,0,0,8.927706867365668,10.366281189643466,-15073.919999999998,0.0,0,0,0.2372343060820375,0,0.0,Low,0
624,0,DEBIT,5219.82,C8975597,2958.9,0.0,C5599941,8005.02,13224.84,2958.9,5219.82,1.7641,0,1,1,0,0,2,8.560409756662242,7.992910762963637,-2260.9199999999996,0.0,1,0,1.7635122808202979,0,0.0,Low,0
385,1,DEBIT,3168.64,C9398978,18963.19,15794.55,C5317258,25632.81,28801.45,3168.64,3168.64,0.1671,0,1,0,0,0,2,8.0613732957536,9.850307742955156,0.0,0.0,0,0,0.1670854383973162,0,0.0,Low,0
19,19,PAYMENT,9908.88,C5191308,38086.41,28177.53,C9800200,8385.94,18294.82,9908.88,9908.88,0.2602,0,0,0,0,0,3,9.201287518269892,10.547639060311193,7.275957614183426e-12,0.0,0,0,0.2601615599485499,0,0.0,Low,0
168,0,DEBIT,1147.44,C3543588,1925.98,778.54,C4168190,2672.27,3819.71,1147.44,1147.44,0.5958,0,1,0,0,0,2,7.046159778709635,7.563709289533313,0.0,0.0,0,0,0.595460253868748,0,0.0,Low,0
16,16,PAYMENT,9050.73,C5527460,268497.46,259446.73,C2014184,10692.49,19743.22,9050.73,9050.73,0.0337,0,0,0,0,0,3,9.110711178646179,12.500600457346637,0.0,0.0,0,0,0.033708684958565494,0,0.0,Low,0
343,7,PAYMENT,372.79,C3728924,20310.79,19938.0,C4848117,683.6,1056.39,372.79,372.79,0.0184,0,0,0,0,0,3,5.923694142389671,9.91895678461504,0.0,0.0,0,0,0.018353379982758784,0,0.0,Low,0
281,17,TRANSFER,1186.58,C2273850,302236.34,301049.76,C3603507,17735.64,18922.22,1186.58,1186.58,0.0039,0,0,0,0,0,4,7.0796729020606985,12.618967881743723,0.0,0.0,0,0,0.00392598743755487,1,0.0,Low,0
257,17,PAYMENT,8408.66,C7024566,386.63,0.0,C2392948,7449.18,15857.84,386.63,8408.66,21.7486,0,0,0,0,0,3,9.037136324087927,5.960051276402239,-8022.03,0.0,1,0,21.69249026133168,0,0.0,Low,0
380,20,CASH_IN,9443.4,C3852834,819.75,10263.15,C2813811,555.18,9998.58,-9443.4,9443.4,11.5199,0,0,0,0,0,0,9.15317725224281,6.710218556381702,-18886.8,0.0,0,0,11.50581784952787,0,0.0,Low,0
14,14,CASH_OUT,25811.45,C9521427,90828.42,65016.97,C8266743,106632.07,132443.52,25811.45,25811.45,0.2842,0,0,0,0,0,1,10.158612212655507,11.416738520920438,0.0,2.9103830456733704e-11,0,0,0.28417499528236556,1,0.0,Low,0
636,12,DEBIT,1831.58,C5073250,30316.56,28484.98,C1605588,49695.66,51527.24,1831.58,1831.58,0.0604,0,0,1,0,0,2,7.513480089015269,10.31948236158399,3.637978807091713e-12,7.275957614183426e-12,0,0,0.060413173091765957,0,0.0,Low,0
361,1,TRANSFER,35718.61,C5468879,3025.85,0.0,C1051014,29223.47,64942.08,3025.85,35718.61,11.8045,0,1,0,0,0,4,10.483455116677751,8.015277753780003,-32692.760000000002,0.0,1,0,11.800588070105887,1,0.0,Low,0
249,9,DEBIT,2707.6,C7153441,156873.51,154165.91,C8360358,12049.97,14757.57,2707.6,2707.6,0.0173,0,0,0,0,0,2,7.904187175221271,11.963201465357331,0.0,0.0,0,0,0.01725965550426261,0,0.0,Low,0
149,5,PAYMENT,696.68,C4506303,23743.89,23047.21,C6640989,14488.64,15185.32,696.68,696.68,0.0293,0,1,1,0,0,3,6.54776054491873,10.07512262841827,0.0,0.0,0,0,0.029340207514121985,0,0.0,Low,0
604,4,PAYMENT,66564.26,C3051442,32878.41,0.0,C8714262,26507.96,93072.22,32878.41,66564.26,2.0246,0,1,0,0,0,3,11.105938098814972,10.400601904970191,-33685.84999999999,0.0,1,0,2.0244967899363155,0,0.0,Low,0
88,16,PAYMENT,24643.89,C4846219,1272.26,0.0,C1048154,4525.2,29169.09,1272.26,24643.89,19.3702,0,0,0,0,0,3,10.112324855749522,7.1493358196510135,-23371.63,0.0,1,0,19.354954997408228,0,0.0,Low,0
166,22,PAYMENT,7629.93,C8831344,19600.42,11970.49,C4522769,77450.22,85080.15,7629.93,7629.93,0.3893,0,1,1,0,0,3,8.939965004137877,9.8833572915739,-1.8189894035458565e-12,0.0,0,0,0.38925394180625694,0,0.0,Low,0
419,11,TRANSFER,904.4,C2314644,9386.54,8482.14,C8006244,24123.68,25028.08,904.4,904.4,0.0964,0,0,0,0,0,4,6.808376835001858,9.147138557048665,1.8189894035458565e-12,0.0,0,0,0.0963404683229046,1,0.0,Low,0
394,10,CASH_IN,8668.49,C9761178,5720.16,14388.65,C5466782,6376.99,15045.48,-8668.49,8668.49,1.5154,0,0,0,0,0,0,9.067565244515004,8.651926861016067,-17336.98,0.0,0,0,1.515163008900293,0,0.0,Low,0
201,9,TRANSFER,15695.69,C3602881,4995.49,0.0,C9051192,4567.79,20263.48,4995.49,15695.69,3.142,0,0,0,0,0,4,9.661205141083569,8.51649094489886,-10700.2,0.0,1,0,3.141343222942506,1,0.0,Low,0
712,16,PAYMENT,934.78,C3160439,19019.05,18084.27,C5623781,27236.05,28170.83,934.78,934.78,0.0491,0,0,0,0,0,3,6.841380406115676,9.853248964907703,0.0,-3.637978807091713e-12,0,0,0.049147084261082385,0,0.0,Low,0
696,0,DEBIT,1586.69,C5017833,76996.74,75410.05,C8313206,19014.7,20601.39,1586.69,1586.69,0.0206,0,1,0,0,0,2,7.370035408644534,11.251531349755732,0.0,0.0,0,0,0.02060696846426921,0,0.0,Low,0
698,2,DEBIT,6832.57,C3646145,8890.42,2057.85,C7468546,56094.59,62927.16,6832.57,6832.57,0.7685,0,1,0,0,0,2,8.829602510004984,9.092842045786213,4.547473508864641e-13,-7.275957614183426e-12,0,0,0.7684453101979211,0,0.0,Low,0
456,0,DEBIT,5752.48,C2981120,1736.46,0.0,C5531413,88120.17,93872.65,1736.46,5752.48,3.3128,0,1,1,0,0,2,8.657560168112516,7.460179555591212,-4016.0199999999995,0.0,1,0,3.31085607726221,0,0.0,Low,0
269,5,CASH_IN,27147.91,C3467038,30581.56,57729.47,C6468315,10531.79,37679.7,-27147.91,27147.91,0.8877,0,1,0,0,0,0,10.209092177226506,10.328185190825465,-54295.82,0.0,0,0,0.8876925280290465,0,0.0,Low,0
647,23,PAYMENT,1392.4,C7057198,135916.61,134524.21,C2364770,1268.9,2661.3,1392.4,1392.4,0.0102,0,1,1,0,0,3,7.239502082596019,11.81980417231835,0.0,0.0,0,0,0.010244441467150579,0,0.0,Low,0
595,19,CASH_OUT,12587.53,C4215051,27580.88,14993.35,C3106561,189.16,12776.69,12587.53,12587.53,0.4564,0,0,0,0,0,1,9.440541360888687,10.224914314361342,0.0,0.0,0,0,0.4563695440629863,1,0.0,Low,0
144,0,CASH_IN,845.2,C8724279,42814.96,43660.16,C2766256,358.88,1204.08,-845.2,845.2,0.0197,0,1,1,0,0,0,6.7407557382859675,10.66466620925727,-1690.4000000000015,0.0,0,0,0.019740302447965666,0,0.0,Low,0
620,20,CASH_IN,2485.17,C7694165,44550.67,47035.84,C8803294,1397.5,3882.67,-2485.17,2485.17,0.0558,0,0,0,0,0,0,7.818498652677139,10.704404918167192,-4970.3399999999965,0.0,0,0,0.055781747350884946,0,0.0,Low,0
587,11,CASH_IN,3340.03,C7873402,645516.95,648856.98,C8345586,4191.49,7531.52,-3340.03,3340.03,0.0052,0,0,0,0,0,0,8.114034421663943,13.377808296783053,-6680.060000000056,0.0,0,0,0.0051741860935083225,0,0.0,Low,0
331,19,DEBIT,1450.35,C6366335,28742.88,27292.53,C9792899,17403.56,18853.91,1450.35,1450.35,0.0505,0,0,1,0,0,2,7.280249436753602,10.266180154000338,3.637978807091713e-12,0.0,0,0,0.05045769742985289,0,0.0,Low,0
228,12,TRANSFER,25473.61,C7943515,19584.65,0.0,C1455163,7833.21,33306.82,19584.65,25473.61,1.3007,0,0,0,0,0,4,10.145437548847145,9.882552434213995,-5888.959999999999,0.0,1,0,1.3006262237913981,1,0.0,Low,0
472,16,CASH_IN,54808.31,C9622374,3009.86,57818.17,C7147175,2765.22,57573.53,-54808.31,54808.31,18.2096,0,0,1,0,0,0,10.911615349017298,8.009981031220082,-109616.62,0.0,0,0,18.203539852400972,0,0.0,Low,0
313,1,PAYMENT,6390.97,C3731972,7206.46,815.49,C5593939,24010.98,30401.95,6390.97,6390.97,0.8868,0,1,1,0,0,3,8.762797794068389,8.882871879722616,-2.2737367544323206e-13,0.0,0,0,0.8867159859367933,0,0.0,Low,0
662,14,TRANSFER,11280.97,C8329400,3155.39,0.0,C8738171,9304.48,20585.45,3155.39,11280.97,3.5751,0,0,1,0,0,4,9.33096115519339,8.057184248475595,-8125.58,-3.637978807091713e-12,1,0,3.5740101825186366,1,0.0,Low,0
716,20,CASH_OUT,4256.79,C2446611,60584.06,56327.27,C8709980,1909.03,6165.82,4256.79,4256.79,0.0703,0,0,0,0,0,1,8.356505525308132,11.011803607009277,0.0,0.0,0,0,0.07026138127122429,1,0.0,Low,0
308,20,CASH_IN,30937.59,C6653170,239623.42,270561.01,C1275485,1026.17,31963.76,-30937.59,30937.59,0.1291,0,0,1,0,0,0,10.339759551013636,12.386828059896398,-61875.17999999999,3.637978807091713e-12,0,0,0.1291086693084119,0,0.0,Low,0
206,14,CASH_IN,31805.19,C8994743,5890.03,37695.22,C4408176,722.11,32527.3,-31805.19,31805.19,5.3998,0,0,0,0,0,0,10.36741620391367,8.681186134022726,-63610.380000000005,0.0,0,0,5.398918355533752,0,0.0,Low,0
527,23,CASH_OUT,9197.69,C2398818,249156.26,239958.57,C3444716,2760.7,11958.39,9197.69,9197.69,0.0369,0,1,0,0,0,1,9.12681636159418,12.425839542357863,0.0,0.0,0,0,0.036915199661450765,1,0.0,Low,0
668,20,DEBIT,1246.47,C8023807,7853.36,6606.89,C6027933,5708.32,6954.79,1246.47,1246.47,0.1587,0,0,1,0,0,2,7.1288727792403215,8.968824070603919,-9.094947017729282e-13,0.0,0,0,0.15869784425465602,0,0.0,Low,0
351,15,CASH_OUT,4111.4,C2526390,35343.9,31232.5,C3572003,37669.14,41780.54,4111.4,4111.4,0.1163,0,0,0,0,0,1,8.321762078668563,10.47290938934656,0.0,0.0,0,0,0.11632229826651086,1,0.0,Low,0
646,22,TRANSFER,12617.47,C1538051,3482.36,0.0,C9331081,2180.21,14797.68,3482.36,12617.47,3.6233,0,1,1,0,0,4,9.442916892612388,8.155752624197936,-9135.109999999999,0.0,1,0,3.6222124615313946,1,0.0,Low,0
660,12,TRANSFER,94781.18,C3747729,71203.29,0.0,C3629481,567.81,95348.99,71203.29,94781.18,1.3311,0,0,1,0,0,4,11.459336695890114,11.173308348393928,-23577.89,-1.4551915228366852e-11,1,0,1.3311161448277906,1,0.0,Low,0
264,0,PAYMENT,1741.47,C7687780,48439.54,46698.07,C3535803,72561.9,74303.37,1741.47,1741.47,0.036,0,1,0,0,0,3,7.4630589258437166,10.788092345416619,0.0,0.0,0,0,0.03595067272165009,0,0.0,Low,0
329,17,CASH_IN,4073.34,C6222201,1067.97,5141.31,C6487960,12702.78,16776.12,-4073.34,4073.34,3.8141,0,0,1,0,0,0,8.312464049367325,6.974450847020403,-8146.68,3.637978807091713e-12,0,0,3.810527891334649,0,0.0,Low,0
191,23,CASH_OUT,8188.3,C8392892,22060.25,13871.95,C5041621,12555.14,20743.44,8188.3,8188.3,0.3712,0,1,0,0,0,1,9.01058370310887,10.001577954846775,0.0,0.0,0,0,0.3711621055017282,1,0.0,Low,0
462,6,DEBIT,1401.58,C2324594,4788.37,3386.79,C9632737,20729.99,22131.57,1401.58,1401.58,0.2927,0,0,1,0,0,2,7.246068676768293,8.47415415774657,0.0,0.0,0,0,0.29264391767602,0,0.0,Low,0
40,16,PAYMENT,3096.08,C7947058,8673.22,5577.14,C5782189,16527.65,19623.73,3096.08,3096.08,0.357,0,0,0,0,0,3,8.038215011089367,9.068110687227927,-9.094947017729282e-13,3.637978807091713e-12,0,0,0.3569289227158177,0,0.0,Low,0
47,23,TRANSFER,11095.91,C2816319,25015.52,13919.61,C3351641,737.62,11833.53,11095.91,11095.91,0.4436,0,1,0,0,0,4,9.314421970167594,10.12729168561815,0.0,0.0,0,0,0.44354330658300994,1,0.0,Low,0
192,0,TRANSFER,108600.89,C2986711,2286.58,0.0,C2718261,17565.94,126166.83,2286.58,108600.89,47.4949,0,1,0,0,0,4,11.595444089645452,7.735249769215742,-106314.31,0.0,1,0,47.47413860936011,1,0.0,Low,0
106,10,CASH_OUT,217703.84,C4898926,268845.15,51141.31,C9631497,18015.4,0.0,217703.84,-18015.4,0.8098,1,0,0,0,1,1,12.290895479405451,12.50189456188236,2.9103830456733704e-11,235719.24,0,1,0.809771090268542,1,100.0,High,1
197,5,DEBIT,2333.71,C9004114,3033.9,700.19,C4367808,8260.42,10594.13,2333.71,2333.71,0.7692,0,1,0,0,0,2,7.75564296538777,8.01793375402161,0.0,1.8189894035458565e-12,0,0,0.7689577910310059,0,0.0,Low,0
313,1,PAYMENT,1357.97,C6918427,11542.5,10184.53,C7499700,1730984.91,1732342.88,1357.97,1357.97,0.1176,0,1,1,0,0,3,7.2144823388522985,9.35387778697238,0.0,0.0,0,0,0.11763936414432365,0,0.0,Low,0
529,1,CASH_OUT,4430.46,C8494578,1571.7,0.0,C7219358,11156.13,15586.59,1571.7,4430.46,2.8189,0,1,0,0,0,1,8.396484379848648,7.36054916649668,-2858.76,0.0,1,0,2.817104342849876,1,0.0,Low,0
555,3,CASH_OUT,1071.56,C4358033,496558.7,495487.14,C8622275,600.05,1671.61,1071.56,1071.56,0.0022,0,1,0,0,0,1,6.977803593293306,13.115458996930755,0.0,0.0,0,0,0.002157968115414924,1,0.0,Low,0
680,8,TRANSFER,25003.75,C3096026,58514.54,33510.79,C3743993,18294.78,43298.53,25003.75,25003.75,0.4273,0,0,0,0,0,4,10.126821085802623,10.977047638969259,0.0,0.0,0,0,0.42730102123299213,1,0.0,Low,0
541,13,TRANSFER,14587.36,C5138917,1861.33,0.0,C7668805,10597.9,25185.26,1861.33,14587.36,7.8371,0,0,0,0,0,4,9.587979229441462,7.529583670920098,-12726.03,3.637978807091713e-12,1,0,7.832854542428034,1,0.0,Low,0
221,5,TRANSFER,15996.91,C3207106,295593.63,279596.72,C7463900,60599.61,76596.52,15996.91,15996.91,0.0541,0,1,0,0,0,4,9.68021336768973,12.596744301450036,5.820766091346741e-11,0.0,0,0,0.05411772872869849,1,0.0,Low,0
189,21,PAYMENT,4836.13,C5152080,122380.68,117544.55,C1430379,711.2,5547.33,4836.13,4836.13,0.0395,0,0,0,0,0,3,8.484076848624737,11.714899964655597,-1.4551915228366852e-11,0.0,0,0,0.03951678061618373,0,0.0,Low,0
715,19,CASH_OUT,2622.42,C5190384,190847.73,188225.31,C9338694,74765.12,77387.54,2622.42,2622.42,0.0137,0,0,0,0,0,1,7.872234089046428,12.159236403710574,0.0,0.0,0,0,0.013740830237644233,1,0.0,Low,0
432,0,CASH_OUT,17190.07,C4615751,10170.03,0.0,C1832449,7241.11,24431.18,10170.03,17190.07,1.6903,0,1,0,0,0,1,9.75214534193129,9.227298762183727,-7020.039999999999,0.0,1,0,1.690101199190249,1,0.0,Low,0
281,17,PAYMENT,1659.05,C4643347,885.27,0.0,C6275105,10840.76,12499.81,885.27,1659.05,1.8741,0,0,0,0,0,3,7.414603001378904,6.787021644587475,-773.78,0.0,1,0,1.8719464722939962,0,0.0,Low,0
634,10,DEBIT,3745.13,C4652911,32502.75,28757.62,C1139146,4936.43,8681.56,3745.13,3745.13,0.1152,0,0,1,0,0,2,8.228478586085805,10.38911074627692,0.0,1.8189894035458565e-12,0,0,0.11522147444525632,0,0.0,Low,0
238,22,CASH_IN,4719.65,C2411337,6169.28,10888.93,C9965802,2841.72,7561.37,-4719.65,4719.65,0.765,0,1,0,0,0,0,8.4597017809626,8.727499496744954,-9439.3,-9.094947017729282e-13,0,0,0.7649004583260403,0,0.0,Low,0
495,15,TRANSFER,4985.42,C9662904,3405.58,0.0,C3910761,29754.64,34740.06,3405.58,4985.42,1.4639,0,0,1,0,0,4,8.514473496396272,8.133464134452863,-1579.8400000000001,0.0,1,0,1.463467759453763,1,0.0,Low,0
377,17,CASH_IN,45451.54,C1915423,94326.44,139777.98,C1629613,8412.66,53864.2,-45451.54,45451.54,0.4819,0,0,0,0,0,0,10.724423983632642,11.454527412507481,-90903.08000000002,0.0,0,0,0.48184854799409377,0,0.0,Low,0
664,16,DEBIT,647.57,C7889028,10113.71,9466.14,C6355923,7299.06,7946.63,647.57,647.57,0.064,0,0,1,0,0,2,6.474769939334482,9.2217460788992,0.0,0.0,0,0,0.06402259679219673,0,0.0,Low,0
404,20,DEBIT,1975.4,C2048705,15495.06,13519.66,C2352755,3721.38,5696.78,1975.4,1975.4,0.1275,0,0,0,0,0,2,7.589032286971595,9.648341077046295,0.0,9.094947017729282e-13,0,0,0.12747756526497706,0,0.0,Low,0
686,14,TRANSFER,22769.11,C5429325,61173.73,38404.62,C3195302,3215.74,25984.85,22769.11,22769.11,0.3722,0,0,0,0,0,4,10.03320398996399,11.0214894747335,0.0,0.0,0,0,0.3721979647478624,1,0.0,Low,0
102,6,CASH_IN,88246.92,C7187627,93424.32,181671.24,C9343323,21316.19,109563.11,-88246.92,88246.92,0.9446,0,0,0,0,0,0,11.387905405112681,11.444917679555203,-176493.83999999997,0.0,0,0,0.9445717713356506,0,0.0,Low,0
651,3,TRANSFER,331671.01,C7317448,334693.85,3022.84,C7284555,24111.32,0.0,331671.01,-24111.32,0.991,1,1,1,0,1,4,12.71190183789561,12.720974500167385,-3.2741809263825417e-11,355782.33,0,1,0.9909653823475325,1,100.0,High,1
187,19,TRANSFER,10063.24,C7055277,1706.86,0.0,C2342843,9142.32,19205.56,1706.86,10063.24,5.8958,0,0,0,0,0,4,9.216743826032666,7.442996403775905,-8356.38,-3.637978807091713e-12,1,0,5.892309674095067,1,0.0,Low,0
284,20,TRANSFER,23482.51,C3269269,2631.87,0.0,C6123614,150266.86,173749.37,2631.87,23482.51,8.9224,0,0,0,0,0,4,10.064053751696422,7.875829784939008,-20850.64,0.0,1,0,8.918978149319944,1,0.0,Low,0
493,13,PAYMENT,3402.05,C7233459,233928.96,230526.91,C8293173,3688.46,7090.51,3402.05,3402.05,0.0145,0,0,1,0,0,3,8.13242736731098,12.362777033296476,0.0,0.0,0,0,0.014543028178177778,0,0.0,Low,0
367,7,DEBIT,8999.7,C1856668,30845.8,21846.1,C1237860,36140.37,45140.07,8999.7,8999.7,0.2918,0,0,0,0,0,2,9.105057631071599,10.336788296238694,0.0,7.275957614183426e-12,0,0,0.2917547363097631,0,0.0,Low,0
56,8,CASH_OUT,21834.44,C4170955,53309.16,31474.72,C9709239,1394.3,23228.74,21834.44,21834.44,0.4096,0,0,0,0,0,1,9.991289616850132,10.883882211125377,3.637978807091713e-12,-3.637978807091713e-12,0,0,0.409573709776898,1,0.0,Low,0
518,14,TRANSFER,6960.34,C8939526,9555.0,2594.66,C4045776,2860.54,9820.88,6960.34,6960.34,0.7285,0,0,0,0,0,4,8.848127263532819,9.1649245084457,0.0,1.8189894035458565e-12,0,0,0.7283737965676015,1,0.0,Low,0
517,13,CASH_IN,10764.9,C1230889,380052.1,390817.0,C2259591,46730.26,57495.16,-10764.9,10764.9,0.0283,0,0,0,0,0,0,9.284139010576927,12.84806625878239,-21529.800000000047,0.0,0,0,0.028324726202733252,0,0.0,Low,0
26,2,PAYMENT,2949.66,C2913512,516.27,0.0,C9204944,6719.77,9669.43,516.27,2949.66,5.7134,0,1,0,0,0,3,7.989784153123866,6.248564981900374,-2433.39,0.0,1,0,5.702360469387361,0,0.0,Low,0
612,12,PAYMENT,2011.27,C6238138,6047.34,4036.07,C5833741,1615.82,3627.09,2011.27,2011.27,0.3326,0,0,0,0,0,3,7.607018717047323,8.707539133210473,0.0,0.0,0,0,0.3325325626535545,0,0.0,Low,0
621,21,DEBIT,4750.02,C1996393,6677.05,1927.03,C9431794,60300.11,65050.13,4750.02,4750.02,0.7114,0,0,0,0,0,2,8.466114610818137,8.806581307747209,-2.2737367544323206e-13,7.275957614183426e-12,0,0,0.7112884749290587,0,0.0,Low,0
552,0,PAYMENT,659.67,C2977249,7492.41,6832.74,C5130997,80940.45,81600.12,659.67,659.67,0.088,0,1,0,0,0,3,6.493254471617774,8.921779246603904,0.0,0.0,0,0,0.08803335197193267,0,0.0,Low,0
418,10,CASH_IN,9850.14,C2202062,342986.85,352836.99,C1935461,938.76,10788.9,-9850.14,9850.14,0.0287,0,0,0,0,0,0,9.195342463509844,12.745450302780153,-19700.280000000028,0.0,0,0,0.02871862662190512,0,0.0,Low,0
352,16,PAYMENT,3882.32,C2400575,35413.33,31531.01,C2635331,6153.42,10035.74,3882.32,3882.32,0.1096,0,0,0,0,0,3,8.264445736843447,10.474871819471423,3.637978807091713e-12,0.0,0,0,0.10962567977426087,0,0.0,Low,0
437,5,PAYMENT,1518.42,C5281220,30473.86,28955.44,C2336071,101425.46,102943.88,1518.42,1518.42,0.0498,0,1,0,0,0,3,7.326083962073183,10.32465736040947,3.637978807091713e-12,0.0,0,0,0.04982533143712555,0,0.0,Low,0
588,12,PAYMENT,3908.3,C8182573,24847.75,20939.45,C9455242,20656.47,24564.77,3908.3,3908.3,0.1573,0,0,0,0,0,3,8.27111360881897,10.12056272844873,0.0,0.0,0,0,0.15728356557170883,0,0.0,Low,0
45,21,CASH_IN,776.89,C9050559,14241.8,15018.69,C8988856,3805.86,4582.75,-776.89,776.89,0.0545,0,0,0,0,0,0,6.656585126007334,9.56400679485046,-1553.7800000000007,0.0,0,0,0.054546156654590394,0,0.0,Low,0
113,17,DEBIT,27321.67,C7401869,3223.25,0.0,C7438712,13998.25,41319.92,3223.25,27321.67,8.4764,0,0,0,0,0,2,10.215472039509695,8.078455644044501,-24098.42,0.0,1,0,8.47380631154532,0,0.0,Low,0
145,1,CASH_IN,9170.16,C4173997,9314.79,18484.95,C7379268,18066.24,27236.4,-9170.16,9170.16,0.9845,0,1,1,0,0,0,9.123819056704873,9.1394660888867,-18340.32,0.0,0,0,0.984367402013141,0,0.0,Low,0
580,4,TRANSFER,81140.47,C3511523,38869.64,0.0,C4382883,19592.89,100733.36,38869.64,81140.47,2.0875,0,1,0,0,0,4,11.30394945343143,10.56799448885093,-42270.83,0.0,1,0,2.087448778821239,1,0.0,Low,0
513,9,TRANSFER,24801.89,C6011324,53077.63,28275.74,C7606229,4373.29,29175.18,24801.89,24801.89,0.4673,0,0,0,0,0,4,10.118715457621782,10.879529678015093,-3.637978807091713e-12,0.0,0,0,0.4672669584727413,1,0.0,Low,0
456,0,PAYMENT,809.43,C7029616,99543.64,98734.21,C1466428,24796.57,25606.0,809.43,809.43,0.0081,0,1,1,0,0,3,6.697564971005466,11.508361465752488,0.0,0.0,0,0,0.008131326809760926,0,0.0,Low,0
620,20,CASH_IN,10073.33,C9288956,3341.02,13414.35,C1918068,2562.28,12635.61,-10073.33,10073.33,3.015,0,0,0,0,0,0,9.217745883362884,8.114330693577887,-20146.66,0.0,0,0,3.0141441403701954,0,0.0,Low,0
294,6,PAYMENT,1059.51,C6438717,230444.22,229384.71,C3168965,5177.19,6236.7,1059.51,1059.51,0.0046,0,0,1,0,0,3,6.96650520347466,12.347768455907065,0.0,0.0,0,0,0.004597665336690429,0,0.0,Low,0
32,8,CASH_OUT,2283.12,C3113128,12115.42,9832.3,C6018911,1229.26,3512.38,2283.12,2283.12,0.1884,0,0,0,0,0,1,7.733736108800308,9.402316836452224,0.0,0.0,0,0,0.18843189655030115,1,0.0,Low,0
204,12,CASH_IN,2750.54,C7666330,45462.97,48213.51,C5508204,4312.34,7062.88,-2750.54,2750.54,0.0605,0,0,0,0,0,0,7.919916033919131,10.724675423113991,-5501.080000000002,0.0,0,0,0.060499336067659726,0,0.0,Low,0
457,1,TRANSFER,26425.71,C4502393,27923.34,1497.63,C4709428,25685.52,52111.23,26425.71,26425.71,0.9464,0,1,1,0,0,4,10.182130520092237,10.237253988922197,9.094947017729282e-13,-7.275957614183426e-12,0,0,0.9463324827014712,1,0.0,Low,0
654,6,DEBIT,498.89,C1568240,77601.35,77102.46,C1068520,2557.31,3056.2,498.89,498.89,0.0064,0,0,1,0,0,2,6.2143880742186415,11.259352989217929,0.0,0.0,0,0,0.006428800158758078,0,0.0,Low,0
406,22,PAYMENT,5160.6,C1970453,39300.87,34140.27,C1124525,1097.62,6258.22,5160.6,5160.6,0.1313,0,1,0,0,0,3,8.54900188793089,10.579027379422532,7.275957614183426e-12,0.0,0,0,0.13130672917090205,0,0.0,Low,0
248,8,DEBIT,5367.37,C4037389,15444.11,10076.74,C5282281,1149.74,6517.11,5367.37,5367.37,0.3475,0,0,0,0,0,2,8.588279603250827,9.64504772737329,1.8189894035458565e-12,0.0,0,0,0.3475125784147863,0,0.0,Low,0
615,15,DEBIT,4590.56,C9151137,12961.07,8370.51,C8313571,48985.81,53576.37,4590.56,4590.56,0.3542,0,0,0,0,0,2,8.431975114593156,9.469782679374251,-1.8189894035458565e-12,-7.275957614183426e-12,0,0,0.3541533103894672,0,0.0,Low,0
708,12,CASH_OUT,2681.33,C8539503,12913.63,10232.3,C1712608,259797.94,262479.27,2681.33,2681.33,0.2076,0,0,0,0,0,1,7.894441098778109,9.466116056261637,0.0,0.0,0,0,0.20761957562857009,1,0.0,Low,0
612,12,TRANSFER,7468.23,C8833048,49175.99,41707.76,C6928780,133.39,7601.62,7468.23,7468.23,0.1519,0,0,0,0,0,4,8.918547193831262,10.8031811101558,-7.275957614183426e-12,0.0,0,0,0.1518643170311969,1,0.0,Low,0
110,14,CASH_IN,10121.92,C9382089,199371.56,209493.48,C8334651,978.2,11100.12,-10121.92,10121.92,0.0508,0,0,0,0,0,0,9.222557438771911,12.202930514201844,-20243.840000000026,0.0,0,0,0.050768872105569594,0,0.0,Low,0
38,14,TRANSFER,25557.05,C7604518,19825.88,0.0,C6355070,37795.2,63352.25,19825.88,25557.05,1.2891,0,0,0,0,0,4,10.148707614501346,9.894793871767394,-5731.169999999998,0.0,1,0,1.2890101720492584,1,0.0,Low,0
336,0,PAYMENT,4590.8,C6563917,28722.56,24131.76,C8146526,4966.0,9556.8,4590.8,4590.8,0.1598,0,1,0,0,0,3,8.43202738304393,10.265472970912075,3.637978807091713e-12,0.0,0,0,0.1598269852344208,0,0.0,Low,0
