step,hour,txn_type,amount,name_orig,old_balance_orig,new_balance_orig,name_dest,old_balance_dest,new_balance_dest,balance_diff_orig,balance_diff_dest,amount_to_balance_ratio,dest_balance_zeroed,night_txn_flag,weekend_flag,round_amount_flag,is_fraud
437,5,PAYMENT,1518.42,C5281220,30473.86,28955.44,C2336071,101425.46,102943.88,1518.42,1518.42,0.0498,0,1,0,0,0
588,12,PAYMENT,3908.3,C8182573,24847.75,20939.45,C9455242,20656.47,24564.77,3908.3,3908.3,0.1573,0,0,0,0,0
45,21,CASH_IN,776.89,C9050559,14241.8,15018.69,C8988856,3805.86,4582.75,-776.89,776.89,0.0545,0,0,0,0,0
113,17,DEBIT,27321.67,C7401869,3223.25,0.0,C7438712,13998.25,41319.92,3223.25,27321.67,8.4764,0,0,0,0,0
145,1,CASH_IN,9170.16,C4173997,9314.79,18484.95,C7379268,18066.24,27236.4,-9170.16,9170.16,0.9845,0,1,1,0,0
580,4,TRANSFER,81140.47,C3511523,38869.64,0.0,C4382883,19592.89,100733.36,38869.64,81140.47,2.0875,0,1,0,0,0
513,9,TRANSFER,24801.89,C6011324,53077.63,28275.74,C7606229,4373.29,29175.18,24801.89,24801.89,0.4673,0,0,0,0,0
456,0,PAYMENT,809.43,C7029616,99543.64,98734.21,C1466428,24796.57,25606.0,809.43,809.43,0.0081,0,1,1,0,0
620,20,CASH_IN,10073.33,C9288956,3341.02,13414.35,C1918068,2562.28,12635.61,-10073.33,10073.33,3.015,0,0,0,0,0
294,6,PAYMENT,1059.51,C6438717,230444.22,229384.71,C3168965,5177.19,6236.7,1059.51,1059.51,0.0046,0,0,1,0,0
32,8,CASH_OUT,2283.12,C3113128,12115.42,9832.3,C6018911,1229.26,3512.38,2283.12,2283.12,0.1884,0,0,0,0,0
204,12,CASH_IN,2750.54,C7666330,45462.97,48213.51,C5508204,4312.34,7062.88,-2750.54,2750.54,0.0605,0,0,0,0,0
457,1,TRANSFER,26425.71,C4502393,27923.34,1497.63,C4709428,25685.52,52111.23,26425.71,26425.71,0.9464,0,1,1,0,0
654,6,DEBIT,498.89,C1568240,77601.35,77102.46,C1068520,2557.31,3056.2,498.89,498.89,0.0064,0,0,1,0,0
406,22,PAYMENT,5160.6,C1970453,39300.87,34140.27,C1124525,1097.62,6258.22,5160.6,5160.6,0.1313,0,1,0,0,0
248,8,DEBIT,5367.37,C4037389,15444.11,10076.74,C5282281,1149.74,6517.11,5367.37,5367.37,0.3475,0,0,0,0,0
615,15,DEBIT,4590.56,C9151137,12961.07,8370.51,C8313571,48985.81,53576.37,4590.56,4590.56,0.3542,0,0,0,0,0
708,12,CASH_OUT,2681.33,C8539503,12913.63,10232.3,C1712608,259797.94,262479.27,2681.33,2681.33,0.2076,0,0,0,0,0
612,12,TRANSFER,7468.23,C8833048,49175.99,41707.76,C6928780,133.39,7601.62,7468.23,7468.23,0.1519,0,0,0,0,0
110,14,CASH_IN,10121.92,C9382089,199371.56,209493.48,C8334651,978.2,11100.12,-10121.92,10121.92,0.0508,0,0,0,0,0
38,14,TRANSFER,25557.05,C7604518,19825.88,0.0,C6355070,37795.2,63352.25,19825.88,25557.05,1.2891,0,0,0,0,0
336,0,PAYMENT,4590.8,C6563917,28722.56,24131.76,C8146526,4966.0,9556.8,4590.8,4590.8,0.1598,0,1,0,0,0
655,7,CASH_OUT,6770.28,C2821644,633200.44,626430.16,C6226679,14414.8,21185.08,6770.28,6770.28,0.0107,0,0,1,0,0
67,19,DEBIT,1665.54,C6883371,4698.96,3033.42,C8120612,1939.0,3604.54,1665.54,1665.54,0.3544,0,0,0,0,0
95,23,DEBIT,3870.8,C5884796,15924.32,12053.52,C8739805,2575.83,6446.63,3870.8,3870.8,0.2431,0,1,0,0,0
89,17,CASH_OUT,2690.45,C1624227,2306.51,0.0,C8579078,155055.72,157746.17,2306.51,2690.45,1.1665,0,0,0,0,0
383,23,CASH_IN,3986.21,C9055837,112185.65,116171.86,C4550787,2286.21,6272.42,-3986.21,3986.21,0.0355,0,1,0,0,0
67,19,PAYMENT,34151.33,C2378609,25218.21,0.0,C2542090,2737.53,36888.86,25218.21,34151.33,1.3542,0,0,0,0,0
357,21,PAYMENT,1711.04,C6629732,4720.01,3008.97,C9700830,117851.79,119562.83,1711.04,1711.04,0.3625,0,0,0,0,0
3,3,TRANSFER,1858.73,C2291674,11264.5,9405.77,C2204807,1296.34,3155.07,1858.73,1858.73,0.165,0,1,0,0,0
383,23,PAYMENT,13932.33,C1497489,84745.7,70813.37,C1877771,21885.14,35817.47,13932.33,13932.33,0.1644,0,1,0,0,0
283,19,TRANSFER,8513.57,C1257932,29978.6,21465.03,C8160052,74443.49,82957.06,8513.57,8513.57,0.284,0,0,0,0,0
100,4,DEBIT,6783.22,C8293990,3752.37,0.0,C8890775,3025.85,9809.07,3752.37,6783.22,1.8077,0,1,0,0,0
375,15,CASH_OUT,3352.3,C5013554,108802.46,105450.16,C8741623,4613.42,7965.72,3352.3,3352.3,0.0308,0,0,0,0,0
697,1,DEBIT,6196.78,C2620398,8576.3,2379.52,C8469966,1453.42,7650.2,6196.78,6196.78,0.7225,0,1,0,0,0
645,21,PAYMENT,1927.78,C1840123,263302.57,261374.79,C8910737,1142.68,3070.46,1927.78,1927.78,0.0073,0,0,1,0,0
449,17,PAYMENT,2291.52,C1392204,67647.34,65355.82,C3855028,17201.59,19493.11,2291.52,2291.52,0.0339,0,0,0,0,0
185,17,TRANSFER,1584.67,C3921164,27089.3,25504.63,C4206129,2380.12,3964.79,1584.67,1584.67,0.0585,0,0,0,0,0
368,8,PAYMENT,33786.93,C1702285,189568.95,155782.02,C4902597,2033.67,35820.6,33786.93,33786.93,0.1782,0,0,0,0,0
2,2,DEBIT,1513.46,C2769975,14841.43,13327.97,C8422546,7512.65,9026.11,1513.46,1513.46,0.102,0,1,0,0,0
402,18,PAYMENT,3872.19,C1966638,18098.79,14226.6,C6892066,30544.3,34416.49,3872.19,3872.19,0.2139,0,0,0,0,0
381,21,CASH_OUT,18066.51,C4661514,10452.15,0.0,C9139019,4870.92,22937.43,10452.15,18066.51,1.7285,0,0,0,0,0
673,1,DEBIT,996.44,C3509496,66674.3,65677.86,C1208732,29851.0,30847.44,996.44,996.44,0.0149,0,1,0,0,0
308,20,TRANSFER,21713.3,C9673902,2235.67,0.0,C5495932,15846.96,37560.26,2235.67,21713.3,9.7122,0,0,1,0,0
531,3,CASH_OUT,4411.42,C7918307,35013.99,30602.57,C9663062,4992.06,9403.48,4411.42,4411.42,0.126,0,1,0,0,0
162,18,CASH_OUT,21966.34,C2319785,2158.77,0.0,C9891671,4622.62,26588.96,2158.77,21966.34,10.1754,0,0,1,0,0
28,4,DEBIT,9431.35,C5928413,2046.77,0.0,C9860933,348472.63,357903.98,2046.77,9431.35,4.6079,0,1,0,0,0
78,6,DEBIT,2479.04,C2857116,44886.95,42407.91,C6206354,11284.23,13763.27,2479.04,2479.04,0.0552,0,0,0,0,0
45,21,DEBIT,860.71,C7751945,24502.64,23641.93,C7413322,9180.76,10041.47,860.71,860.71,0.0351,0,0,0,0,0
146,2,CASH_OUT,921.99,C2914447,35169.75,34247.76,C6078090,7560.41,8482.4,921.99,921.99,0.0262,0,1,1,0,0
247,7,PAYMENT,688.9,C8552037,4063055.62,4062366.72,C1674552,3335.37,4024.27,688.9,688.9,0.0002,0,0,0,0,0
567,15,CASH_OUT,7542.55,C6693581,30435.99,22893.44,C8520625,276341.36,283883.91,7542.55,7542.55,0.2478,0,0,0,0,0
148,4,DEBIT,28503.45,C7045090,9810.14,0.0,C8307250,12363.39,40866.84,9810.14,28503.45,2.9055,0,1,1,0,0
397,13,CASH_IN,7138.73,C7398039,26435.99,33574.72,C8565820,3869.52,11008.25,-7138.73,7138.73,0.27,0,0,0,0,0
121,1,CASH_OUT,1252.61,C8180688,32784.51,31531.9,C4590801,799.83,2052.44,1252.61,1252.61,0.0382,0,1,1,0,0
233,17,CASH_OUT,10590.08,C6648727,38431.93,27841.85,C7171283,44442.79,55032.87,10590.08,10590.08,0.2756,0,0,0,0,0
604,4,TRANSFER,5699.96,C4099698,27625.89,21925.93,C8892388,27176.23,32876.19,5699.96,5699.96,0.2063,0,1,0,0,0
383,23,TRANSFER,16462.8,C3497887,38770.76,22307.96,C1170958,56879.21,73342.01,16462.8,16462.8,0.4246,0,1,0,0,0
218,2,DEBIT,114277.89,C1158105,57301.58,0.0,C6886960,9995.62,124273.51,57301.58,114277.89,1.9943,0,1,0,0,0
321,9,TRANSFER,240393.85,C6556679,5841.44,0.0,C1637270,12065.51,252459.36,5841.44,240393.85,41.1532,0,0,1,0,0
504,0,DEBIT,1005.17,C8670551,20763.19,19758.02,C7577442,8190.57,9195.74,1005.17,1005.17,0.0484,0,1,0,0,0
153,9,PAYMENT,4988.13,C5123822,43043.64,38055.51,C1177076,2045.57,7033.7,4988.13,4988.13,0.1159,0,0,1,0,0
373,13,DEBIT,2333.68,C4080966,18371.32,16037.64,C6216636,63892.27,66225.95,2333.68,2333.68,0.127,0,0,0,0,0
601,1,PAYMENT,1568.54,C6788227,14580.75,13012.21,C5925312,31140.05,32708.59,1568.54,1568.54,0.1076,0,1,0,0,0
328,16,CASH_OUT,12791.45,C7081343,401.57,0.0,C4534456,6131.57,18923.02,401.57,12791.45,31.8536,0,0,1,0,0
668,20,TRANSFER,2338.08,C1446735,67705.44,65367.36,C2352199,3227.82,5565.9,2338.08,2338.08,0.0345,0,0,1,0,0
105,9,CASH_IN,5166.24,C2449788,6931.06,12097.3,C2607103,287.47,5453.71,-5166.24,5166.24,0.7454,0,0,0,0,0
469,13,CASH_OUT,64577.86,C8359593,14256.7,0.0,C3029730,14827.36,79405.22,14256.7,64577.86,4.5296,0,0,1,0,0
447,15,CASH_OUT,824.15,C8313133,3222.74,2398.59,C1693394,10239.33,11063.48,824.15,824.15,0.2557,0,0,0,0,0
613,13,TRANSFER,8448.76,C2318856,40044.03,31595.27,C6667918,47450.03,55898.79,8448.76,8448.76,0.211,0,0,0,0,0
326,14,CASH_IN,12783.83,C1414665,94827.41,107611.24,C4612864,126765.9,139549.73,-12783.83,12783.83,0.1348,0,0,1,0,0
103,7,TRANSFER,10261.89,C2571323,1516.84,0.0,C4127483,38937.49,49199.38,1516.84,10261.89,6.7653,0,0,0,0,0
124,4,DEBIT,2010.73,C9903799,17949.26,15938.53,C8073985,946.42,2957.15,2010.73,2010.73,0.112,0,1,1,0,0
50,2,CASH_OUT,7334.15,C2785106,2919.78,0.0,C5758185,9210.52,16544.67,2919.78,7334.15,2.5119,0,1,0,0,0
245,5,PAYMENT,1213.48,C6687737,9175.13,7961.65,C5752442,86019.43,87232.91,1213.48,1213.48,0.1323,0,1,0,0,0
650,2,PAYMENT,3643.68,C1623249,86438.06,82794.38,C2374005,27172.11,30815.79,3643.68,3643.68,0.0422,0,1,1,0,0
118,22,CASH_IN,1871.63,C1725937,4995.58,6867.21,C5928143,1983.68,3855.31,-1871.63,1871.63,0.3747,0,1,0,0,0
136,16,PAYMENT,1762.73,C1926844,16260.7,14497.97,C9623841,22974.38,24737.11,1762.73,1762.73,0.1084,0,0,1,0,0
628,4,DEBIT,2807.67,C8999229,26212.55,23404.88,C4157483,8299.76,11107.43,2807.67,2807.67,0.1071,0,1,1,0,0
101,5,CASH_IN,5852.93,C7043554,128217.11,134070.04,C1165953,20472.55,26325.48,-5852.93,5852.93,0.0456,0,1,0,0,0
318,6,TRANSFER,39226.43,C2114919,27433.51,0.0,C2775526,1597.9,40824.33,27433.51,39226.43,1.4299,0,0,1,0,0
668,20,CASH_OUT,528.78,C7346716,9820.42,9291.64,C5214072,5087.04,5615.82,528.78,528.78,0.0538,0,0,1,0,0
548,20,PAYMENT,3815.36,C1316454,14185.96,10370.6,C6697098,858.76,4674.12,3815.36,3815.36,0.269,0,0,0,0,0
656,8,TRANSFER,92178.46,C5899118,105565.71,13387.25,C9537064,14373.17,106551.63,92178.46,92178.46,0.8732,0,0,1,0,0
476,20,PAYMENT,10076.55,C2236835,1894.36,0.0,C9456944,48277.44,58353.99,1894.36,10076.55,5.3192,0,0,1,0,0
302,14,DEBIT,2717.06,C3375608,41988.64,39271.58,C9944502,2610.9,5327.96,2717.06,2717.06,0.0647,0,0,1,0,0
403,19,PAYMENT,26987.25,C1661324,15106.82,0.0,C8833163,35918.86,62906.11,15106.82,26987.25,1.7864,0,0,0,0,0
194,2,CASH_OUT,7106.47,C6848302,77569.6,70463.13,C8255671,153927.13,161033.6,7106.47,7106.47,0.0916,0,1,0,0,0
39,15,CASH_IN,4233.19,C9720728,6035.85,10269.04,C4120138,6591.66,10824.85,-4233.19,4233.19,0.7013,0,0,0,0,0
20,20,CASH_OUT,617.34,C9921721,836.81,219.47,C9342256,14205.24,14822.58,617.34,617.34,0.7377,0,0,0,0,0
634,10,TRANSFER,37601.94,C9124793,64862.49,27260.55,C8691503,87634.87,125236.81,37601.94,37601.94,0.5797,0,0,1,0,0
572,20,CASH_IN,6330.8,C9044273,32916.56,39247.36,C3446849,6925.89,13256.69,-6330.8,6330.8,0.1923,0,0,0,0,0
119,23,CASH_IN,15025.08,C6715349,33830.43,48855.51,C5426567,2894.07,17919.15,-15025.08,15025.08,0.4441,0,1,0,0,0
211,19,PAYMENT,2770.72,C2930870,41889.75,39119.03,C4253214,550.53,3321.25,2770.72,2770.72,0.0661,0,0,0,0,0
647,23,DEBIT,4063.66,C7240281,3999.16,0.0,C7619516,20629.25,24692.91,3999.16,4063.66,1.0161,0,1,1,0,0
14,14,PAYMENT,2313.4,C3082001,102817.64,100504.24,C7560206,9951.52,12264.92,2313.4,2313.4,0.0225,0,0,0,0,0
490,10,CASH_OUT,9271.41,C3496378,18369.29,9097.88,C5103229,16375.05,25646.46,9271.41,9271.41,0.5047,0,0,1,0,0
308,20,CASH_IN,33655.5,C4240744,247249.69,280905.19,C7431608,70823.63,104479.13,-33655.5,33655.5,0.1361,0,0,1,0,0
447,15,PAYMENT,592.02,C3429064,26871.83,26279.81,C2749426,27062.75,27654.77,592.02,592.02,0.022,0,0,0,0,0
52,4,TRANSFER,10116.39,C9532978,32203.0,22086.61,C4101188,1169.09,11285.48,10116.39,10116.39,0.3141,0,1,0,0,0
711,15,TRANSFER,6198.18,C6156957,108406.3,102208.12,C2616248,4393.99,10592.17,6198.18,6198.18,0.0572,0,0,0,0,0
324,12,DEBIT,3416.07,C5652632,26857.54,23441.47,C2157759,16216.54,19632.61,3416.07,3416.07,0.1272,0,0,1,0,0
241,1,CASH_OUT,34885.13,C8911837,11318.8,0.0,C8026981,19468.46,54353.59,11318.8,34885.13,3.0821,0,1,0,0,0
212,20,CASH_IN,23826.71,C4368420,28579.1,52405.81,C9624436,66666.84,90493.55,-23826.71,23826.71,0.8337,0,0,0,0,0
378,18,CASH_IN,5964.5,C5443397,208066.36,214030.86,C1995039,1993.94,7958.44,-5964.5,5964.5,0.0287,0,0,0,0,0
95,23,PAYMENT,663.42,C8748424,13987.15,13323.73,C2263775,11777.84,12441.26,663.42,663.42,0.0474,0,1,0,0,0
623,23,DEBIT,10906.52,C5321531,26773.61,15867.09,C3833515,68647.47,79553.99,10906.52,10906.52,0.4074,0,1,0,0,0
113,17,PAYMENT,4660.7,C7712695,112915.72,108255.02,C2735327,3110.69,7771.39,4660.7,4660.7,0.0413,0,0,0,0,0
148,4,CASH_IN,4894.56,C4258678,33881.92,38776.48,C7943433,1745.95,6640.51,-4894.56,4894.56,0.1445,0,1,1,0,0
322,10,CASH_OUT,2526.54,C2750839,37557.01,35030.47,C6478220,1639.24,4165.78,2526.54,2526.54,0.0673,0,0,1,0,0
194,2,CASH_IN,30453.36,C6707467,75286.94,105740.3,C8921098,1175.46,31628.82,-30453.36,30453.36,0.4045,0,1,0,0,0
688,16,TRANSFER,22626.99,C7387206,16447.65,0.0,C1425118,17327.89,39954.88,16447.65,22626.99,1.3757,0,0,0,0,0
261,21,CASH_OUT,53040.53,C1532041,5244.02,0.0,C9323679,6750.66,59791.19,5244.02,53040.53,10.1145,0,0,0,0,0
51,3,CASH_OUT,775.99,C1821942,4359.32,3583.33,C8509817,17092.79,17868.78,775.99,775.99,0.178,0,1,0,0,0
102,6,TRANSFER,47977.46,C3887019,66758.53,18781.07,C3722327,2233.07,50210.53,47977.46,47977.46,0.7187,0,0,0,0,0
16,16,PAYMENT,5351.36,C3709310,10876.86,5525.5,C7904523,10645.24,15996.6,5351.36,5351.36,0.492,0,0,0,0,0
614,14,PAYMENT,13262.28,C3947479,23140.58,9878.3,C5829602,81809.08,95071.36,13262.28,13262.28,0.5731,0,0,0,0,0
570,18,PAYMENT,3350.55,C5492135,88610.95,85260.4,C6928362,3683.15,7033.7,3350.55,3350.55,0.0378,0,0,0,0,0
79,7,CASH_OUT,17748.38,C2456402,104895.77,87147.39,C5656072,4736.09,22484.47,17748.38,17748.38,0.1692,0,0,0,0,0
448,16,PAYMENT,2193.83,C9350071,4385.85,2192.02,C2851955,3378.75,5572.58,2193.83,2193.83,0.5002,0,0,0,0,0
627,3,DEBIT,3621.97,C9940885,20009.29,16387.32,C7096569,35992.93,39614.9,3621.97,3621.97,0.181,0,1,1,0,0
471,15,PAYMENT,1057.58,C4085928,41107.84,40050.26,C9011428,330.52,1388.1,1057.58,1057.58,0.0257,0,0,1,0,0
455,23,DEBIT,1742.86,C1120216,369656.14,367913.28,C2680443,12141.9,13884.76,1742.86,1742.86,0.0047,0,1,0,0,0
546,18,TRANSFER,15964.44,C1293718,14248.94,0.0,C1846144,66095.76,82060.2,14248.94,15964.44,1.1204,0,0,0,0,0
120,0,DEBIT,9516.94,C3415574,25871.72,16354.78,C7517455,80925.18,90442.12,9516.94,9516.94,0.3679,0,1,1,0,0
702,6,PAYMENT,5391.26,C3783050,47448.52,42057.26,C7250387,727.0,6118.26,5391.26,5391.26,0.1136,0,0,0,0,0
632,8,CASH_OUT,1133.99,C9981640,217589.21,216455.22,C9114275,2033.3,3167.29,1133.99,1133.99,0.0052,0,0,1,0,0
169,1,TRANSFER,71766.87,C3087396,1065117.12,993350.25,C4589441,8244.44,80011.31,71766.87,71766.87,0.0674,0,1,0,0,0
715,19,TRANSFER,4739.88,C1188192,12295.87,7555.99,C8961683,4350.82,9090.7,4739.88,4739.88,0.3855,0,0,0,0,0
278,14,DEBIT,6693.92,C7447165,5390.58,0.0,C6166453,5042.03,11735.95,5390.58,6693.92,1.2418,0,0,0,0,0
385,1,PAYMENT,480.62,C8541210,7120.24,6639.62,C2613276,125152.55,125633.17,480.62,480.62,0.0675,0,1,0,0,0
360,0,TRANSFER,20914.78,C3299298,4927.09,0.0,C7342118,1133.89,22048.67,4927.09,20914.78,4.2449,0,1,0,0,0
104,8,CASH_IN,9977.79,C5811351,2504.22,12482.01,C1515491,16982.05,26959.84,-9977.79,9977.79,3.9844,0,0,0,0,0
464,8,TRANSFER,16449.19,C2857228,5041.29,0.0,C2788358,1824.58,18273.77,5041.29,16449.19,3.2629,0,0,1,0,0
705,9,CASH_IN,17031.8,C2602817,4822.32,21854.12,C4172959,177587.64,194619.44,-17031.8,17031.8,3.5319,0,0,0,0,0
529,1,PAYMENT,5358.05,C5104036,133380.2,128022.15,C3700276,3978.09,9336.14,5358.05,5358.05,0.0402,0,1,0,0,0
149,5,CASH_OUT,12095.38,C5736563,146744.35,134648.97,C6996937,204.11,12299.49,12095.38,12095.38,0.0824,0,1,1,0,0
9,9,TRANSFER,2991.92,C2232895,36743.15,33751.23,C2647652,7369.32,10361.24,2991.92,2991.92,0.0814,0,0,0,0,0
191,23,DEBIT,430.07,C1138066,287377.81,286947.74,C7635666,23556.6,23986.67,430.07,430.07,0.0015,0,1,0,0,0
220,4,DEBIT,5133.37,C3812203,85491.03,80357.66,C2234765,1269.72,6403.09,5133.37,5133.37,0.06,0,1,0,0,0
435,3,PAYMENT,8301.46,C2915626,53356.44,45054.98,C3167239,2433.83,10735.29,8301.46,8301.46,0.1556,0,1,0,0,0
306,18,DEBIT,8164.88,C4235676,9704.36,1539.48,C5938505,20920.9,29085.78,8164.88,8164.88,0.8414,0,0,1,0,0
543,15,PAYMENT,4623.23,C1966413,7386.5,2763.27,C6698519,963.82,5587.05,4623.23,4623.23,0.6259,0,0,0,0,0
644,20,PAYMENT,1126.95,C8294469,125538.32,124411.37,C4004834,2678.25,3805.2,1126.95,1126.95,0.009,0,0,1,0,0
318,6,DEBIT,1269.32,C2976991,27116.39,25847.07,C7963270,5515.34,6784.66,1269.32,1269.32,0.0468,0,0,1,0,0
611,11,CASH_OUT,24966.85,C4554061,12661.44,0.0,C9773006,2425.81,27392.66,12661.44,24966.85,1.9719,0,0,0,0,0
475,19,DEBIT,5647.92,C3986339,4779.29,0.0,C5390190,307.44,5955.36,4779.29,5647.92,1.1817,0,0,1,0,0
666,18,CASH_OUT,35242.46,C8699985,12826.47,0.0,C7326294,5818.23,41060.69,12826.47,35242.46,2.7476,0,0,1,0,0
104,8,CASH_IN,20482.25,C3732057,27017.8,47500.05,C4916271,217006.1,237488.35,-20482.25,20482.25,0.7581,0,0,0,0,0
432,0,DEBIT,2836.1,C2680300,24072.63,21236.53,C3239463,11824.22,14660.32,2836.1,2836.1,0.1178,0,1,0,0,0
175,7,PAYMENT,3079.66,C7076395,147920.63,144840.97,C7353830,59985.21,63064.87,3079.66,3079.66,0.0208,0,0,0,0,0
89,17,CASH_OUT,14130.14,C9093656,8875.3,0.0,C1428375,1718.18,15848.32,8875.3,14130.14,1.5921,0,0,0,0,0
308,20,CASH_IN,17750.67,C4898585,123425.05,141175.72,C2293038,6979.63,24730.3,-17750.67,17750.67,0.1438,0,0,1,0,0
49,1,TRANSFER,800000.0,C8656969,3144.0,0.0,C7856274,8290.95,808290.95,3144.0,800000.0,254.4529,0,1,0,1,0
304,16,PAYMENT,2280.47,C8759135,5318.05,3037.58,C2551783,2783.86,5064.33,2280.47,2280.47,0.4288,0,0,1,0,0
196,4,CASH_OUT,989.6,C9453597,12727.27,11737.67,C4111385,5745.01,6734.61,989.6,989.6,0.0778,0,1,0,0,0
75,3,CASH_IN,6040.2,C2239762,6693.52,12733.72,C8772321,2118.77,8158.97,-6040.2,6040.2,0.9024,0,1,0,0,0
672,0,PAYMENT,3141.19,C5588945,12143.17,9001.98,C3687602,12784.67,15925.86,3141.19,3141.19,0.2587,0,1,0,0,0
281,17,DEBIT,1290.97,C4151091,1291.81,0.84,C1079674,2004.66,3295.63,1290.97,1290.97,0.9993,0,0,0,0,0
68,20,CASH_OUT,9791.09,C8222489,20142.76,10351.67,C6341486,7098.75,16889.84,9791.09,9791.09,0.4861,0,0,0,0,0
531,3,CASH_OUT,2422.47,C5768448,1820274.95,1817852.48,C7748910,6305.07,8727.54,2422.47,2422.47,0.0013,0,1,0,0,0
315,3,CASH_IN,5236.84,C2994600,17761.68,22998.52,C8152143,23405.86,28642.7,-5236.84,5236.84,0.2948,0,1,1,0,0
102,6,TRANSFER,11246.24,C3503902,8045.01,0.0,C9022048,565.63,11811.87,8045.01,11246.24,1.3979,0,0,0,0,0
484,4,CASH_IN,8575.32,C5329290,31144.25,39719.57,C4278919,355.5,8930.82,-8575.32,8575.32,0.2753,0,1,1,0,0
131,11,CASH_OUT,2134.3,C9695205,9955.36,7821.06,C3161029,633.45,2767.75,2134.3,2134.3,0.2144,0,0,1,0,0
559,7,PAYMENT,1459.18,C4919424,1540.19,81.01,C4056685,4278.68,5737.86,1459.18,1459.18,0.9474,0,0,0,0,0
509,5,CASH_OUT,4162.22,C8131603,14586.11,10423.89,C3855805,12395.8,16558.02,4162.22,4162.22,0.2854,0,1,0,0,0
33,9,DEBIT,3965.65,C3032532,18916.54,14950.89,C6570557,2775.98,6741.63,3965.65,3965.65,0.2096,0,0,0,0,0
324,12,PAYMENT,1929.74,C9774182,12285.99,10356.25,C4307440,1740.38,3670.12,1929.74,1929.74,0.1571,0,0,1,0,0
5,5,CASH_OUT,1248.91,C4558998,5516.79,4267.88,C1519373,517.48,1766.39,1248.91,1248.91,0.2264,0,1,0,0,0
423,15,DEBIT,11371.1,C1010542,42346.54,30975.44,C3124114,33568.34,44939.44,11371.1,11371.1,0.2685,0,0,0,0,0
358,22,PAYMENT,10403.41,C5000027,5840.32,0.0,C6153437,757.01,11160.42,5840.32,10403.41,1.7813,0,1,0,0,0
405,21,CASH_IN,6883.88,C6613245,16420.89,23304.77,C3057264,86777.24,93661.12,-6883.88,6883.88,0.4192,0,0,0,0,0
496,16,CASH_IN,42226.94,C4537901,11737.3,53964.24,C4711387,2152.7,44379.64,-42226.94,42226.94,3.5977,0,0,1,0,0
32,8,DEBIT,1042.16,C7438259,107953.37,106911.21,C2732239,2328.79,3370.95,1042.16,1042.16,0.0097,0,0,0,0,0
546,18,TRANSFER,149986.68,C3809088,46268.01,0.0,C7301575,49144.36,199131.04,46268.01,149986.68,3.2417,0,0,0,0,0
400,16,PAYMENT,3642.65,C9373912,39599.24,35956.59,C9106809,19491.94,23134.59,3642.65,3642.65,0.092,0,0,0,0,0
17,17,TRANSFER,14474.74,C1619729,150.84,0.0,C3504348,6954.87,21429.61,150.84,14474.74,95.9609,0,0,0,0,0
526,22,CASH_OUT,9733.75,C6430071,62735.4,53001.65,C6898337,8341.49,18075.24,9733.75,9733.75,0.1552,0,1,0,0,0
54,6,DEBIT,2577.25,C6793105,12058.08,9480.83,C2662201,813.17,3390.42,2577.25,2577.25,0.2137,0,0,0,0,0
410,2,CASH_OUT,6091.62,C9914694,227429.65,221338.03,C9231362,219.7,6311.32,6091.62,6091.62,0.0268,0,1,0,0,0
209,17,DEBIT,12633.36,C1756916,8037.06,0.0,C3436928,11554.35,24187.71,8037.06,12633.36,1.5719,0,0,0,0,0
294,6,CASH_IN,13167.95,C5652219,23916.14,37084.09,C7850536,594.62,13762.57,-13167.95,13167.95,0.5506,0,0,1,0,0
553,1,TRANSFER,44977.49,C1157222,9374.79,0.0,C7921594,9345.05,54322.54,9374.79,44977.49,4.7977,0,1,0,0,0
266,2,PAYMENT,856.06,C2006871,13054.32,12198.26,C9933019,1072.52,1928.58,856.06,856.06,0.0656,0,1,0,0,0
414,6,CASH_OUT,3862.62,C3245207,6323.84,2461.22,C9253983,9982.98,13845.6,3862.62,3862.62,0.6108,0,0,0,0,0
573,21,DEBIT,3974.92,C6931626,12834.4,8859.48,C1790211,1990.45,5965.37,3974.92,3974.92,0.3097,0,0,0,0,0
543,15,PAYMENT,371.99,C3076108,78499.06,78127.07,C1991800,1973.43,2345.42,371.99,371.99,0.0047,0,0,0,0,0
62,14,CASH_IN,6468.41,C6136431,11370.88,17839.29,C6798571,2387.6,8856.01,-6468.41,6468.41,0.5689,0,0,0,0,0
639,15,TRANSFER,8705.59,C2058794,1479.88,0.0,C1130151,3134.23,11839.82,1479.88,8705.59,5.8826,0,0,1,0,0
439,7,CASH_IN,29612.13,C7574756,52272.23,81884.36,C2671486,6713.94,36326.07,-29612.13,29612.13,0.5665,0,0,0,0,0
259,19,DEBIT,3428.68,C3403678,104078.18,100649.5,C5122506,2416.99,5845.67,3428.68,3428.68,0.0329,0,0,0,0,0
482,2,PAYMENT,8767.8,C6415291,7749.18,0.0,C8263339,15120.14,23887.94,7749.18,8767.8,1.1314,0,1,1,0,0
703,7,DEBIT,2587.4,C7299769,7742.03,5154.63,C3034964,89985.58,92572.98,2587.4,2587.4,0.3342,0,0,0,0,0
264,0,PAYMENT,1639.94,C2408478,15851.95,14212.01,C8750016,85539.01,87178.95,1639.94,1639.94,0.1035,0,1,0,0,0
192,0,CASH_OUT,37135.77,C4074510,3372.19,0.0,C2949993,14298.16,51433.93,3372.19,37135.77,11.0124,0,1,0,0,0
